time_step,sector_id,row,col,x,y,true_status,label,treatment_timer,wind_speed,wind_direction,humidity,season_multiplier,neighbors
6,20,2,0,0.0,2.0,0,healthy,0,3.64,38.38,70.87,0.929,"10,11,21,30,31"
6,21,2,1,1.0,2.0,1,infected,6,3.64,38.38,70.87,0.929,"10,11,12,20,22,30,31,32"
6,22,2,2,2.0,2.0,1,infected,1,3.64,38.38,70.87,0.929,"11,12,13,21,23,31,32,33"
6,23,2,3,3.0,2.0,1,infected,5,3.64,38.38,70.87,0.929,"12,13,14,22,24,32,33,34"
6,24,2,4,4.0,2.0,1,infected,7,3.64,38.38,70.87,0.929,"13,14,15,23,25,33,34,35"
6,25,2,5,5.0,2.0,1,infected,7,3.64,38.38,70.87,0.929,"14,15,16,24,26,34,35,36"
6,26,2,6,6.0,2.0,1,infected,6,3.64,38.38,70.87,0.929,"15,16,17,25,27,35,36,37"
6,27,2,7,7.0,2.0,1,infected,6,3.64,38.38,70.87,0.929,"16,17,18,26,28,36,37,38"
6,28,2,8,8.0,2.0,0,healthy,0,3.64,38.38,70.87,0.929,"17,18,19,27,29,37,38,39"
6,29,2,9,9.0,2.0,0,healthy,0,3.64,38.38,70.87,0.929,"18,19,28,38,39"
6,30,3,0,0.0,3.0,0,healthy,0,3.64,38.38,70.87,0.929,"20,21,31,40,41"
6,31,3,1,1.0,3.0,0,healthy,0,3.64,38.38,70.87,0.929,"20,21,22,30,32,40,41,42"
6,32,3,2,2.0,3.0,1,infected,4,3.64,38.38,70.87,0.929,"21,22,23,31,33,41,42,43"
6,33,3,3,3.0,3.0,0,healthy,0,3.64,38.38,70.87,0.929,"22,23,24,32,34,42,43,44"
6,34,3,4,4.0,3.0,1,infected,5,3.64,38.38,70.87,0.929,"23,24,25,33,35,43,44,45"
6,35,3,5,5.0,3.0,1,infected,4,3.64,38.38,70.87,0.929,"24,25,26,34,36,44,45,46"
6,36,3,6,6.0,3.0,1,infected,5,3.64,38.38,70.87,0.929,"25,26,27,35,37,45,46,47"
6,37,3,7,7.0,3.0,1,infected,5,3.64,38.38,70.87,0.929,"26,27,28,36,38,46,47,48"
6,38,3,8,8.0,3.0,1,infected,6,3.64,38.38,70.87,0.929,"27,28,29,37,39,47,48,49"
6,39,3,9,9.0,3.0,1,infected,7,3.64,38.38,70.87,0.929,"28,29,38,48,49"
6,40,4,0,0.0,4.0,0,healthy,0,3.64,38.38,70.87,0.929,"30,31,41,50,51"
6,41,4,1,1.0,4.0,0,healthy,0,3.64,38.38,70.87,0.929,"30,31,32,40,42,50,51,52"
6,42,4,2,2.0,4.0,0,healthy,0,3.64,38.38,70.87,0.929,"31,32,33,41,43,51,52,53"
6,43,4,3,3.0,4.0,0,healthy,0,3.64,38.38,70.87,0.929,"32,33,34,42,44,52,53,54"
6,44,4,4,4.0,4.0,1,infected,5,3.64,38.38,70.87,0.929,"33,34,35,43,45,53,54,55"
6,45,4,5,5.0,4.0,1,infected,2,3.64,38.38,70.87,0.929,"34,35,36,44,46,54,55,56"
6,46,4,6,6.0,4.0,1,infected,2,3.64,38.38,70.87,0.929,"35,36,37,45,47,55,56,57"
6,47,4,7,7.0,4.0,1,infected,4,3.64,38.38,70.87,0.929,"36,37,38,46,48,56,57,58"
6,48,4,8,8.0,4.0,1,infected,6,3.64,38.38,70.87,0.929,"37,38,39,47,49,57,58,59"
6,49,4,9,9.0,4.0,1,infected,6,3.64,38.38,70.87,0.929,"38,39,48,58,59"
6,50,5,0,0.0,5.0,0,healthy,0,3.64,38.38,70.87,0.929,"40,41,51,60,61"
6,51,5,1,1.0,5.0,0,healthy,0,3.64,38.38,70.87,0.929,"40,41,42,50,52,60,61,62"
6,52,5,2,2.0,5.0,0,healthy,0,3.64,38.38,70.87,0.929,"41,42,43,51,53,61,62,63"
6,53,5,3,3.0,5.0,0,healthy,0,3.64,38.38,70.87,0.929,"42,43,44,52,54,62,63,64"
6,54,5,4,4.0,5.0,1,infected,3,3.64,38.38,70.87,0.929,"43,44,45,53,55,63,64,65"
6,55,5,5,5.0,5.0,1,infected,1,3.64,38.38,70.87,0.929,"44,45,46,54,56,64,65,66"
6,56,5,6,6.0,5.0,1,infected,2,3.64,38.38,70.87,0.929,"45,46,47,55,57,65,66,67"
6,57,5,7,7.0,5.0,1,infected,3,3.64,38.38,70.87,0.929,"46,47,48,56,58,66,67,68"
6,58,5,8,8.0,5.0,1,infected,3,3.64,38.38,70.87,0.929,"47,48,49,57,59,67,68,69"
6,59,5,9,9.0,5.0,1,infected,4,3.64,38.38,70.87,0.929,"48,49,58,68,69"
6,60,6,0,0.0,6.0,0,healthy,0,3.64,38.38,70.87,0.929,"50,51,61,70,71"
6,61,6,1,1.0,6.0,0,healthy,0,3.64,38.38,70.87,0.929,"50,51,52,60,62,70,71,72"
6,62,6,2,2.0,6.0,0,healthy,0,3.64,38.38,70.87,0.929,"51,52,53,61,63,71,72,73"
6,63,6,3,3.0,6.0,0,healthy,0,3.64,38.38,70.87,0.929,"52,53,54,62,64,72,73,74"
6,64,6,4,4.0,6.0,0,healthy,0,3.64,38.38,70.87,0.929,"53,54,55,63,65,73,74,75"
6,65,6,5,5.0,6.0,1,infected,5,3.64,38.38,70.87,0.929,"54,55,56,64,66,74,75,76"
6,66,6,6,6.0,6.0,1,infected,3,3.64,38.38,70.87,0.929,"55,56,57,65,67,75,76,77"
6,67,6,7,7.0,6.0,1,infected,2,3.64,38.38,70.87,0.929,"56,57,58,66,68,76,77,78"
6,68,6,8,8.0,6.0,1,infected,3,3.64,38.38,70.87,0.929,"57,58,59,67,69,77,78,79"
6,69,6,9,9.0,6.0,1,infected,6,3.64,38.38,70.87,0.929,"58,59,68,78,79"
6,70,7,0,0.0,7.0,0,healthy,0,3.64,38.38,70.87,0.929,"60,61,71,80,81"
6,71,7,1,1.0,7.0,0,healthy,0,3.64,38.38,70.87,0.929,"60,61,62,70,72,80,81,82"
6,72,7,2,2.0,7.0,0,healthy,0,3.64,38.38,70.87,0.929,"61,62,63,71,73,81,82,83"
6,73,7,3,3.0,7.0,0,healthy,0,3.64,38.38,70.87,0.929,"62,63,64,72,74,82,83,84"
6,74,7,4,4.0,7.0,0,healthy,0,3.64,38.38,70.87,0.929,"63,64,65,73,75,83,84,85"
6,75,7,5,5.0,7.0,1,infected,6,3.64,38.38,70.87,0.929,"64,65,66,74,76,84,85,86"
6,76,7,6,6.0,7.0,1,infected,4,3.64,38.38,70.87,0.929,"65,66,67,75,77,85,86,87"
6,77,7,7,7.0,7.0,1,infected,1,3.64,38.38,70.87,0.929,"66,67,68,76,78,86,87,88"
6,78,7,8,8.0,7.0,1,infected,2,3.64,38.38,70.87,0.929,"67,68,69,77,79,87,88,89"
6,79,7,9,9.0,7.0,1,infected,6,3.64,38.38,70.87,0.929,"68,69,78,88,89"
6,80,8,0,0.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"70,71,81,90,91"
6,81,8,1,1.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"70,71,72,80,82,90,91,92"
6,82,8,2,2.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"71,72,73,81,83,91,92,93"
6,83,8,3,3.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"72,73,74,82,84,92,93,94"
6,84,8,4,4.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"73,74,75,83,85,93,94,95"
6,85,8,5,5.0,8.0,0,healthy,0,3.64,38.38,70.87,0.929,"74,75,76,84,86,94,95,96"
6,86,8,6,6.0,8.0,1,infected,5,3.64,38.38,70.87,0.929,"75,76,77,85,87,95,96,97"
6,87,8,7,7.0,8.0,1,infected,4,3.64,38.38,70.87,0.929,"76,77,78,86,88,96,97,98"
6,88,8,8,8.0,8.0,1,infected,4,3.64,38.38,70.87,0.929,"77,78,79,87,89,97,98,99"
6,89,8,9,9.0,8.0,1,infected,5,3.64,38.38,70.87,0.929,"78,79,88,98,99"
6,90,9,0,0.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"80,81,91"
6,91,9,1,1.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"80,81,82,90,92"
6,92,9,2,2.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"81,82,83,91,93"
6,93,9,3,3.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"82,83,84,92,94"
6,94,9,4,4.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"83,84,85,93,95"
6,95,9,5,5.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"84,85,86,94,96"
6,96,9,6,6.0,9.0,1,infected,5,3.64,38.38,70.87,0.929,"85,86,87,95,97"
6,97,9,7,7.0,9.0,1,infected,6,3.64,38.38,70.87,0.929,"86,87,88,96,98"
6,98,9,8,8.0,9.0,1,infected,6,3.64,38.38,70.87,0.929,"87,88,89,97,99"
6,99,9,9,9.0,9.0,0,healthy,0,3.64,38.38,70.87,0.929,"88,89,98"
7,0,0,0,0.0,0.0,1,infected,5,4.66,54.43,63.24,0.95,"1,10,11"
7,1,0,1,1.0,0.0,1,infected,3,4.66,54.43,63.24,0.95,"0,2,10,11,12"
7,2,0,2,2.0,0.0,1,infected,5,4.66,54.43,63.24,0.95,"1,3,11,12,13"
7,3,0,3,3.0,0.0,1,infected,2,4.66,54.43,63.24,0.95,"2,4,12,13,14"
7,4,0,4,4.0,0.0,1,infected,2,4.66,54.43,63.24,0.95,"3,5,13,14,15"
7,5,0,5,5.0,0.0,1,infected,3,4.66,54.43,63.24,0.95,"4,6,14,15,16"
7,6,0,6,6.0,0.0,1,infected,6,4.66,54.43,63.24,0.95,"5,7,15,16,17"
7,7,0,7,7.0,0.0,1,infected,7,4.66,54.43,63.24,0.95,"6,8,16,17,18"
7,8,0,8,8.0,0.0,1,infected,7,4.66,54.43,63.24,0.95,"7,9,17,18,19"
7,9,0,9,9.0,0.0,0,healthy,0,4.66,54.43,63.24,0.95,"8,18,19"
7,10,1,0,0.0,1.0,1,infected,4,4.66,54.43,63.24,0.95,"0,1,11,20,21"
7,11,1,1,1.0,1.0,1,infected,2,4.66,54.43,63.24,0.95,"0,1,2,10,12,20,21,22"
7,12,1,2,2.0,1.0,1,infected,1,4.66,54.43,63.24,0.95,"1,2,3,11,13,21,22,23"
7,13,1,3,3.0,1.0,1,infected,1,4.66,54.43,63.24,0.95,"2,3,4,12,14,22,23,24"
7,14,1,4,4.0,1.0,1,infected,4,4.66,54.43,63.24,0.95,"3,4,5,13,15,23,24,25"
7,15,1,5,5.0,1.0,1,infected,7,4.66,54.43,63.24,0.95,"4,5,6,14,16,24,25,26"
7,16,1,6,6.0,1.0,1,infected,7,4.66,54.43,63.24,0.95,"5,6,7,15,17,25,26,27"
7,17,1,7,7.0,1.0,1,infected,6,4.66,54.43,63.24,0.95,"6,7,8,16,18,26,27,28"
7,18,1,8,8.0,1.0,1,infected,6,4.66,54.43,63.24,0.95,"7,8,9,17,19,27,28,29"
7,19,1,9,9.0,1.0,1,infected,7,4.66,54.43,63.24,0.95,"8,9,18,28,29"
7,20,2,0,0.0,2.0,0,healthy,0,4.66,54.43,63.24,0.95,"10,11,21,30,31"
7,21,2,1,1.0,2.0,1,infected,5,4.66,54.43,63.24,0.95,"10,11,12,20,22,30,31,32"
7,22,2,2,2.0,2.0,0,healthy,0,4.66,54.43,63.24,0.95,"11,12,13,21,23,31,32,33"
7,23,2,3,3.0,2.0,1,infected,4,4.66,54.43,63.24,0.95,"12,13,14,22,24,32,33,34"
7,24,2,4,4.0,2.0,1,infected,6,4.66,54.43,63.24,0.95,"13,14,15,23,25,33,34,35"
7,25,2,5,5.0,2.0,1,infected,6,4.66,54.43,63.24,0.95,"14,15,16,24,26,34,35,36"
7,26,2,6,6.0,2.0,1,infected,5,4.66,54.43,63.24,0.95,"15,16,17,25,27,35,36,37"
7,27,2,7,7.0,2.0,1,infected,5,4.66,54.43,63.24,0.95,"16,17,18,26,28,36,37,38"
7,28,2,8,8.0,2.0,1,infected,7,4.66,54.43,63.24,0.95,"17,18,19,27,29,37,38,39"
7,29,2,9,9.0,2.0,0,healthy,0,4.66,54.43,63.24,0.95,"18,19,28,38,39"
7,30,3,0,0.0,3.0,0,healthy,0,4.66,54.43,63.24,0.95,"20,21,31,40,41"
7,31,3,1,1.0,3.0,1,infected,7,4.66,54.43,63.24,0.95,"20,21,22,30,32,40,41,42"
7,32,3,2,2.0,3.0,1,infected,3,4.66,54.43,63.24,0.95,"21,22,23,31,33,41,42,43"
7,33,3,3,3.0,3.0,0,healthy,0,4.66,54.43,63.24,0.95,"22,23,24,32,34,42,43,44"
7,34,3,4,4.0,3.0,1,infected,4,4.66,54.43,63.24,0.95,"23,24,25,33,35,43,44,45"
7,35,3,5,5.0,3.0,1,infected,3,4.66,54.43,63.24,0.95,"24,25,26,34,36,44,45,46"
7,36,3,6,6.0,3.0,1,infected,4,4.66,54.43,63.24,0.95,"25,26,27,35,37,45,46,47"
7,37,3,7,7.0,3.0,1,infected,4,4.66,54.43,63.24,0.95,"26,27,28,36,38,46,47,48"
7,38,3,8,8.0,3.0,1,infected,5,4.66,54.43,63.24,0.95,"27,28,29,37,39,47,48,49"
7,39,3,9,9.0,3.0,1,infected,6,4.66,54.43,63.24,0.95,"28,29,38,48,49"
7,40,4,0,0.0,4.0,0,healthy,0,4.66,54.43,63.24,0.95,"30,31,41,50,51"
7,41,4,1,1.0,4.0,0,healthy,0,4.66,54.43,63.24,0.95,"30,31,32,40,42,50,51,52"
7,42,4,2,2.0,4.0,0,healthy,0,4.66,54.43,63.24,0.95,"31,32,33,41,43,51,52,53"
7,43,4,3,3.0,4.0,0,healthy,0,4.66,54.43,63.24,0.95,"32,33,34,42,44,52,53,54"
7,44,4,4,4.0,4.0,1,infected,4,4.66,54.43,63.24,0.95,"33,34,35,43,45,53,54,55"
7,45,4,5,5.0,4.0,1,infected,1,4.66,54.43,63.24,0.95,"34,35,36,44,46,54,55,56"
7,46,4,6,6.0,4.0,1,infected,1,4.66,54.43,63.24,0.95,"35,36,37,45,47,55,56,57"
7,47,4,7,7.0,4.0,1,infected,3,4.66,54.43,63.24,0.95,"36,37,38,46,48,56,57,58"
7,48,4,8,8.0,4.0,1,infected,5,4.66,54.43,63.24,0.95,"37,38,39,47,49,57,58,59"
7,49,4,9,9.0,4.0,1,infected,5,4.66,54.43,63.24,0.95,"38,39,48,58,59"
7,50,5,0,0.0,5.0,0,healthy,0,4.66,54.43,63.24,0.95,"40,41,51,60,61"
7,51,5,1,1.0,5.0,0,healthy,0,4.66,54.43,63.24,0.95,"40,41,42,50,52,60,61,62"
7,52,5,2,2.0,5.0,0,healthy,0,4.66,54.43,63.24,0.95,"41,42,43,51,53,61,62,63"
7,53,5,3,3.0,5.0,0,healthy,0,4.66,54.43,63.24,0.95,"42,43,44,52,54,62,63,64"
7,54,5,4,4.0,5.0,1,infected,2,4.66,54.43,63.24,0.95,"43,44,45,53,55,63,64,65"
7,55,5,5,5.0,5.0,0,healthy,0,4.66,54.43,63.24,0.95,"44,45,46,54,56,64,65,66"
7,56,5,6,6.0,5.0,1,infected,1,4.66,54.43,63.24,0.95,"45,46,47,55,57,65,66,67"
7,57,5,7,7.0,5.0,1,infected,2,4.66,54.43,63.24,0.95,"46,47,48,56,58,66,67,68"
7,58,5,8,8.0,5.0,1,infected,2,4.66,54.43,63.24,0.95,"47,48,49,57,59,67,68,69"
7,59,5,9,9.0,5.0,1,infected,3,4.66,54.43,63.24,0.95,"48,49,58,68,69"
7,60,6,0,0.0,6.0,0,healthy,0,4.66,54.43,63.24,0.95,"50,51,61,70,71"
7,61,6,1,1.0,6.0,0,healthy,0,4.66,54.43,63.24,0.95,"50,51,52,60,62,70,71,72"
7,62,6,2,2.0,6.0,0,healthy,0,4.66,54.43,63.24,0.95,"51,52,53,61,63,71,72,73"
7,63,6,3,3.0,6.0,0,healthy,0,4.66,54.43,63.24,0.95,"52,53,54,62,64,72,73,74"
7,64,6,4,4.0,6.0,0,healthy,0,4.66,54.43,63.24,0.95,"53,54,55,63,65,73,74,75"
7,65,6,5,5.0,6.0,1,infected,4,4.66,54.43,63.24,0.95,"54,55,56,64,66,74,75,76"
7,66,6,6,6.0,6.0,1,infected,2,4.66,54.43,63.24,0.95,"55,56,57,65,67,75,76,77"
7,67,6,7,7.0,6.0,1,infected,1,4.66,54.43,63.24,0.95,"56,57,58,66,68,76,77,78"
7,68,6,8,8.0,6.0,1,infected,2,4.66,54.43,63.24,0.95,"57,58,59,67,69,77,78,79"
7,69,6,9,9.0,6.0,1,infected,5,4.66,54.43,63.24,0.95,"58,59,68,78,79"
7,70,7,0,0.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"60,61,71,80,81"
7,71,7,1,1.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"60,61,62,70,72,80,81,82"
7,72,7,2,2.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"61,62,63,71,73,81,82,83"
7,73,7,3,3.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"62,63,64,72,74,82,83,84"
7,74,7,4,4.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"63,64,65,73,75,83,84,85"
7,75,7,5,5.0,7.0,1,infected,5,4.66,54.43,63.24,0.95,"64,65,66,74,76,84,85,86"
7,76,7,6,6.0,7.0,1,infected,3,4.66,54.43,63.24,0.95,"65,66,67,75,77,85,86,87"
7,77,7,7,7.0,7.0,0,healthy,0,4.66,54.43,63.24,0.95,"66,67,68,76,78,86,87,88"
7,78,7,8,8.0,7.0,1,infected,1,4.66,54.43,63.24,0.95,"67,68,69,77,79,87,88,89"
7,79,7,9,9.0,7.0,1,infected,5,4.66,54.43,63.24,0.95,"68,69,78,88,89"
7,80,8,0,0.0,8.0,0,healthy,0,4.66,54.43,63.24,0.95,"70,71,81,90,91"
7,81,8,1,1.0,8.0,0,healthy,0,4.66,54.43,63.24,0.95,"70,71,72,80,82,90,91,92"
7,82,8,2,2.0,8.0,0,healthy,0,4.66,54.43,63.24,0.95,"71,72,73,81,83,91,92,93"
7,83,8,3,3.0,8.0,0,healthy,0,4.66,54.43,63.24,0.95,"72,73,74,82,84,92,93,94"
7,84,8,4,4.0,8.0,0,healthy,0,4.66,54.43,63.24,0.95,"73,74,75,83,85,93,94,95"
7,85,8,5,5.0,8.0,1,infected,7,4.66,54.43,63.24,0.95,"74,75,76,84,86,94,95,96"
7,86,8,6,6.0,8.0,1,infected,4,4.66,54.43,63.24,0.95,"75,76,77,85,87,95,96,97"
7,87,8,7,7.0,8.0,1,infected,3,4.66,54.43,63.24,0.95,"76,77,78,86,88,96,97,98"
7,88,8,8,8.0,8.0,1,infected,3,4.66,54.43,63.24,0.95,"77,78,79,87,89,97,98,99"
7,89,8,9,9.0,8.0,1,infected,4,4.66,54.43,63.24,0.95,"78,79,88,98,99"
7,90,9,0,0.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"80,81,91"
7,91,9,1,1.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"80,81,82,90,92"
7,92,9,2,2.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"81,82,83,91,93"
7,93,9,3,3.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"82,83,84,92,94"
7,94,9,4,4.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"83,84,85,93,95"
7,95,9,5,5.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"84,85,86,94,96"
7,96,9,6,6.0,9.0,1,infected,4,4.66,54.43,63.24,0.95,"85,86,87,95,97"
7,97,9,7,7.0,9.0,1,infected,5,4.66,54.43,63.24,0.95,"86,87,88,96,98"
7,98,9,8,8.0,9.0,1,infected,5,4.66,54.43,63.24,0.95,"87,88,89,97,99"
7,99,9,9,9.0,9.0,0,healthy,0,4.66,54.43,63.24,0.95,"88,89,98"
8,0,0,0,0.0,0.0,1,infected,4,4.18,56.11,65.1,0.971,"1,10,11"
8,1,0,1,1.0,0.0,1,infected,2,4.18,56.11,65.1,0.971,"0,2,10,11,12"
8,2,0,2,2.0,0.0,1,infected,4,4.18,56.11,65.1,0.971,"1,3,11,12,13"
8,3,0,3,3.0,0.0,1,infected,1,4.18,56.11,65.1,0.971,"2,4,12,13,14"
8,4,0,4,4.0,0.0,1,infected,1,4.18,56.11,65.1,0.971,"3,5,13,14,15"
8,5,0,5,5.0,0.0,1,infected,2,4.18,56.11,65.1,0.971,"4,6,14,15,16"
8,6,0,6,6.0,0.0,1,infected,5,4.18,56.11,65.1,0.971,"5,7,15,16,17"
8,7,0,7,7.0,0.0,1,infected,6,4.18,56.11,65.1,0.971,"6,8,16,17,18"
8,8,0,8,8.0,0.0,1,infected,6,4.18,56.11,65.1,0.971,"7,9,17,18,19"
8,9,0,9,9.0,0.0,1,infected,7,4.18,56.11,65.1,0.971,"8,18,19"
8,10,1,0,0.0,1.0,1,infected,3,4.18,56.11,65.1,0.971,"0,1,11,20,21"
8,11,1,1,1.0,1.0,1,infected,1,4.18,56.11,65.1,0.971,"0,1,2,10,12,20,21,22"
8,12,1,2,2.0,1.0,0,healthy,0,4.18,56.11,65.1,0.971,"1,2,3,11,13,21,22,23"
8,13,1,3,3.0,1.0,0,healthy,0,4.18,56.11,65.1,0.971,"2,3,4,12,14,22,23,24"
8,14,1,4,4.0,1.0,1,infected,3,4.18,56.11,65.1,0.971,"3,4,5,13,15,23,24,25"
8,15,1,5,5.0,1.0,1,infected,6,4.18,56.11,65.1,0.971,"4,5,6,14,16,24,25,26"
8,16,1,6,6.0,1.0,1,infected,6,4.18,56.11,65.1,0.971,"5,6,7,15,17,25,26,27"
8,17,1,7,7.0,1.0,1,infected,5,4.18,56.11,65.1,0.971,"6,7,8,16,18,26,27,28"
8,18,1,8,8.0,1.0,1,infected,5,4.18,56.11,65.1,0.971,"7,8,9,17,19,27,28,29"
8,19,1,9,9.0,1.0,1,infected,6,4.18,56.11,65.1,0.971,"8,9,18,28,29"
8,20,2,0,0.0,2.0,0,healthy,0,4.18,56.11,65.1,0.971,"10,11,21,30,31"
8,21,2,1,1.0,2.0,1,infected,4,4.18,56.11,65.1,0.971,"10,11,12,20,22,30,31,32"
8,22,2,2,2.0,2.0,1,infected,7,4.18,56.11,65.1,0.971,"11,12,13,21,23,31,32,33"
8,23,2,3,3.0,2.0,1,infected,3,4.18,56.11,65.1,0.971,"12,13,14,22,24,32,33,34"
8,24,2,4,4.0,2.0,1,infected,5,4.18,56.11,65.1,0.971,"13,14,15,23,25,33,34,35"
8,25,2,5,5.0,2.0,1,infected,5,4.18,56.11,65.1,0.971,"14,15,16,24,26,34,35,36"
8,26,2,6,6.0,2.0,1,infected,4,4.18,56.11,65.1,0.971,"15,16,17,25,27,35,36,37"
8,27,2,7,7.0,2.0,1,infected,4,4.18,56.11,65.1,0.971,"16,17,18,26,28,36,37,38"
8,28,2,8,8.0,2.0,1,infected,6,4.18,56.11,65.1,0.971,"17,18,19,27,29,37,38,39"
8,29,2,9,9.0,2.0,1,infected,7,4.18,56.11,65.1,0.971,"18,19,28,38,39"
8,30,3,0,0.0,3.0,0,healthy,0,4.18,56.11,65.1,0.971,"20,21,31,40,41"
8,31,3,1,1.0,3.0,1,infected,6,4.18,56.11,65.1,0.971,"20,21,22,30,32,40,41,42"
8,32,3,2,2.0,3.0,1,infected,2,4.18,56.11,65.1,0.971,"21,22,23,31,33,41,42,43"
8,33,3,3,3.0,3.0,0,healthy,0,4.18,56.11,65.1,0.971,"22,23,24,32,34,42,43,44"
8,34,3,4,4.0,3.0,1,infected,3,4.18,56.11,65.1,0.971,"23,24,25,33,35,43,44,45"
8,35,3,5,5.0,3.0,1,infected,2,4.18,56.11,65.1,0.971,"24,25,26,34,36,44,45,46"
8,36,3,6,6.0,3.0,1,infected,3,4.18,56.11,65.1,0.971,"25,26,27,35,37,45,46,47"
8,37,3,7,7.0,3.0,1,infected,3,4.18,56.11,65.1,0.971,"26,27,28,36,38,46,47,48"
8,38,3,8,8.0,3.0,1,infected,4,4.18,56.11,65.1,0.971,"27,28,29,37,39,47,48,49"
8,39,3,9,9.0,3.0,1,infected,5,4.18,56.11,65.1,0.971,"28,29,38,48,49"
8,40,4,0,0.0,4.0,0,healthy,0,4.18,56.11,65.1,0.971,"30,31,41,50,51"
8,41,4,1,1.0,4.0,0,healthy,0,4.18,56.11,65.1,0.971,"30,31,32,40,42,50,51,52"
8,42,4,2,2.0,4.0,1,infected,7,4.18,56.11,65.1,0.971,"31,32,33,41,43,51,52,53"
8,43,4,3,3.0,4.0,1,infected,7,4.18,56.11,65.1,0.971,"32,33,34,42,44,52,53,54"
8,44,4,4,4.0,4.0,1,infected,3,4.18,56.11,65.1,0.971,"33,34,35,43,45,53,54,55"
8,45,4,5,5.0,4.0,0,healthy,0,4.18,56.11,65.1,0.971,"34,35,36,44,46,54,55,56"
8,46,4,6,6.0,4.0,0,healthy,0,4.18,56.11,65.1,0.971,"35,36,37,45,47,55,56,57"
8,47,4,7,7.0,4.0,1,infected,2,4.18,56.11,65.1,0.971,"36,37,38,46,48,56,57,58"
8,48,4,8,8.0,4.0,1,infected,4,4.18,56.11,65.1,0.971,"37,38,39,47,49,57,58,59"
8,49,4,9,9.0,4.0,1,infected,4,4.18,56.11,65.1,0.971,"38,39,48,58,59"
8,50,5,0,0.0,5.0,0,healthy,0,4.18,56.11,65.1,0.971,"40,41,51,60,61"
8,51,5,1,1.0,5.0,0,healthy,0,4.18,56.11,65.1,0.971,"40,41,42,50,52,60,61,62"
8,52,5,2,2.0,5.0,0,healthy,0,4.18,56.11,65.1,0.971,"41,42,43,51,53,61,62,63"
8,53,5,3,3.0,5.0,0,healthy,0,4.18,56.11,65.1,0.971,"42,43,44,52,54,62,63,64"
8,54,5,4,4.0,5.0,1,infected,1,4.18,56.11,65.1,0.971,"43,44,45,53,55,63,64,65"
8,55,5,5,5.0,5.0,1,infected,7,4.18,56.11,65.1,0.971,"44,45,46,54,56,64,65,66"
8,56,5,6,6.0,5.0,0,healthy,0,4.18,56.11,65.1,0.971,"45,46,47,55,57,65,66,67"
8,57,5,7,7.0,5.0,1,infected,1,4.18,56.11,65.1,0.971,"46,47,48,56,58,66,67,68"
8,58,5,8,8.0,5.0,1,infected,1,4.18,56.11,65.1,0.971,"47,48,49,57,59,67,68,69"
8,59,5,9,9.0,5.0,1,infected,2,4.18,56.11,65.1,0.971,"48,49,58,68,69"
8,60,6,0,0.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"50,51,61,70,71"
8,61,6,1,1.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"50,51,52,60,62,70,71,72"
8,62,6,2,2.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"51,52,53,61,63,71,72,73"
8,63,6,3,3.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"52,53,54,62,64,72,73,74"
8,64,6,4,4.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"53,54,55,63,65,73,74,75"
8,65,6,5,5.0,6.0,1,infected,3,4.18,56.11,65.1,0.971,"54,55,56,64,66,74,75,76"
8,66,6,6,6.0,6.0,1,infected,1,4.18,56.11,65.1,0.971,"55,56,57,65,67,75,76,77"
8,67,6,7,7.0,6.0,0,healthy,0,4.18,56.11,65.1,0.971,"56,57,58,66,68,76,77,78"
8,68,6,8,8.0,6.0,1,infected,1,4.18,56.11,65.1,0.971,"57,58,59,67,69,77,78,79"
8,69,6,9,9.0,6.0,1,infected,4,4.18,56.11,65.1,0.971,"58,59,68,78,79"
8,70,7,0,0.0,7.0,0,healthy,0,4.18,56.11,65.1,0.971,"60,61,71,80,81"
8,71,7,1,1.0,7.0,0,healthy,0,4.18,56.11,65.1,0.971,"60,61,62,70,72,80,81,82"
